pitcher,player_name,pitch_pct_CH,pitch_pct_CU,pitch_pct_FF,pitch_pct_SL,pitch_pct_FC,pitch_pct_SI,pitch_pct_ST,pitch_pct_SV,pitch_pct_FS,pitch_pct_KC,pitch_pct_KN,pitch_pct_PO,avg_speed_CH,avg_speed_CU,avg_speed_FF,avg_speed_SL,avg_speed_FC,avg_speed_SI,avg_speed_ST,avg_speed_SV,avg_speed_FS,avg_speed_KC,avg_speed_KN,avg_speed_PO,avg_spin_CH,avg_spin_CU,avg_spin_FF,avg_spin_SL,avg_spin_FC,avg_spin_SI,avg_spin_ST,avg_spin_SV,avg_spin_FS,avg_spin_KC,avg_spin_KN,avg_spin_PO,avg_pfx_x_CH,avg_pfx_x_CU,avg_pfx_x_FF,avg_pfx_x_SL,avg_pfx_x_FC,avg_pfx_x_SI,avg_pfx_x_ST,avg_pfx_x_SV,avg_pfx_x_FS,avg_pfx_x_KC,avg_pfx_x_KN,avg_pfx_x_PO,avg_pfx_z_CH,avg_pfx_z_CU,avg_pfx_z_FF,avg_pfx_z_SL,avg_pfx_z_FC,avg_pfx_z_SI,avg_pfx_z_ST,avg_pfx_z_SV,avg_pfx_z_FS,avg_pfx_z_KC,avg_pfx_z_KN,avg_pfx_z_PO,cluster,cluster_name
669422,"Sauer, Matt",0,18.64406779661017,42.3728813559322,0,0,11.864406779661017,22.033898305084744,0,5.084745762711865,0,0,0,0,82.36363636363636,95.66,0,0,95.92857142857143,86.12307692307692,0,84.8,0,0,0,0,2608.5454545454545,2097.16,0,0,2085.285714285714,2432.923076923077,0,929.6666666666666,0,0,0,0,0.7999999999999999,-0.6568,0,0,-1.2242857142857142,0.5476923076923077,0,-0.52,0,0,0,0,-0.6354545454545455,1.294,0,0,1.0999999999999999,0.5938461538461538,0,0.20666666666666667,0,0,0,3,Power Fastball Pitchers
669432,"Rogers, Trevor",22.47191011235955,0,42.69662921348314,19.101123595505616,0,15.730337078651685,0,0,0,0,0,0,86.425,0,91.39736842105263,81.84117647058824,0,91.12142857142857,0,0,0,0,0,0,1697.05,0,2397.657894736842,2237.294117647059,0,2360.8571428571427,0,0,0,0,0,0,1.167,0,0.9618421052631579,-0.37470588235294117,0,1.4457142857142857,0,0,0,0,0,0,-0.053,0,1.216578947368421,0.3911764705882353,0,0.6214285714285714,0,0,0,0,0,0,4,Balanced Arsenal
669461,"Liberatore, Matthew",10,16,16,6,30,22,0,0,0,0,0,0,89.06,79.25,95.3375,87.10000000000001,92.52,96.32727272727273,0,0,0,0,0,0,1784.6,2936,2157.625,2750.3333333333335,2655.4666666666667,2203,0,0,0,0,0,0,1.124,-0.6825,0.74125,-0.18666666666666668,-0.06666666666666667,1.200909090909091,0,0,0,0,0,0,0.958,-1.41875,1.425,0.013333333333333332,0.7926666666666666,1.2772727272727273,0,0,0,0,0,0,4,Balanced Arsenal
669713,"Wesneski, Hayden",2.4096385542168677,0,27.710843373493976,0,15.66265060240964,19.27710843373494,34.93975903614458,0,0,0,0,0,86.55000000000001,0,94.72608695652174,0,89.6923076923077,93.01875,82.49310344827586,0,0,0,0,0,1606,0,2181.478260869565,0,2629,2021.5625,2581.689655172414,0,0,0,0,0,-1.19,0,-0.45173913043478264,0,0.4584615384615385,-1.19125,1.5403448275862068,0,0,0,0,0,0.8200000000000001,0,1.0804347826086957,0,0.20384615384615384,0.73875,-0.19482758620689655,0,0,0,0,0,4,Balanced Arsenal
669854,"Blanco, Ronel",34.31372549019608,0,29.411764705882355,36.27450980392157,0,0,0,0,0,0,0,0,85.54285714285714,0,94.25333333333333,87.17837837837838,0,0,0,0,0,0,0,0,1546.942857142857,0,2210.9333333333334,2087.4594594594596,0,0,0,0,0,0,0,0,-0.8162857142857143,0,-0.6456666666666667,0.13891891891891892,0,0,0,0,0,0,0,0,0.07685714285714286,0,1.0076666666666667,0.38837837837837835,0,0,0,0,0,0,0,0,4,Balanced Arsenal
669923,"Kirby, George",0,0,48.421052631578945,16.842105263157894,1.0526315789473684,21.052631578947366,0,0,10.526315789473683,2.1052631578947367,0,0,0,0,96.43695652173913,86.59375,92.4,95.52,0,0,86.3,86.05,0,0,0,0,2244.608695652174,2433.0625,2386,2223.55,0,0,996,2614,0,0,0,0,-0.7239130434782609,0.7875,0.01,-1.2795,0,0,-0.957,0.825,0,0,0,0,1.4595652173913043,-0.16875,0.7,1.0945,0,0,0.186,-1.08,0,0,3,Power Fastball Pitchers
670174,"Winckowski, Josh",17.307692307692307,0,0,9.615384615384617,34.61538461538461,38.46153846153847,0,0,0,0,0,0,92.13333333333333,0,0,84.9,89.87777777777778,95.49,0,0,0,0,0,0,1698.7777777777778,0,0,2361,2206.777777777778,1999.65,0,0,0,0,0,0,-1.4622222222222223,0,0,0.6,0.39055555555555554,-1.308,0,0,0,0,0,0,0.44222222222222224,0,0,-0.31,0.10611111111111111,0.849,0,0,0,0,0,0,1,Sinker-Slider Specialists
670970,"Morejon, Adrian",0,3.508771929824561,26.31578947368421,35.08771929824561,0,24.561403508771928,10.526315789473683,0,0,0,0,0,0,83.05,96.83333333333333,86.855,0,97.48571428571428,81.98333333333333,0,0,0,0,0,0,2629.5,2513.8,2687.9,0,2427.4285714285716,2693,0,0,0,0,0,0,-1.105,0.58,-0.497,0,1.4021428571428571,-1.5783333333333334,0,0,0,0,0,0,-0.28,1.3920000000000001,-0.201,0,0.8257142857142857,-0.39166666666666666,0,0,0,0,0,4,Balanced Arsenal
671096,"Abbott, Andrew",18.823529411764707,20,51.76470588235295,0,0,0,9.411764705882353,0,0,0,0,0,85.16875,81,93.1,0,0,0,83.075,0,0,0,0,0,2152.625,2858.176470588235,2272.068181818182,0,0,0,2752.625,0,0,0,0,0,1.2125000000000001,-0.8270588235294117,0.7515909090909091,0,0,0,-1.24625,0,0,0,0,0,1.018125,-0.471764705882353,1.3552272727272727,0,0,0,0.23750000000000002,0,0,0,0,0,4,Balanced Arsenal
671106,"Allen, Logan",9.89010989010989,0,23.076923076923077,0,20.87912087912088,29.67032967032967,16.483516483516482,0,0,0,0,0,81.24444444444444,0,91.0952380952381,0,85.7421052631579,91.14814814814815,79.58,0,0,0,0,0,743.4444444444445,0,2143.4285714285716,0,2214.3684210526317,2051,2263.733333333333,0,0,0,0,0,-0.08666666666666667,0,0.5038095238095238,0,-0.4089473684210526,0.9696296296296296,-1.0773333333333333,0,0,0,0,0,0.13444444444444445,0,1.2638095238095237,0,0.5131578947368421,1.1814814814814816,0.08,0,0,0,0,0,4,Balanced Arsenal
671212,"Boyle, Joe",0,5.594405594405594,51.048951048951054,40.55944055944056,0,0,2.797202797202797,0,0,0,0,0,0,80.9,97.38219178082191,87.20517241379311,0,0,85.5,0,0,0,0,0,0,2442.875,2481.958904109589,2640.9137931034484,0,0,2685.25,0,0,0,0,0,0,0.56875,-0.2787671232876712,0.2918965517241379,0,0,1.3525,0,0,0,0,0,0,-1.27375,1.4064383561643836,-0.1096551724137931,0,0,-0.40249999999999997,0,0,0,0,0,3,Power Fastball Pitchers
672282,"Detmers, Reid",27.586206896551722,20.689655172413794,37.93103448275862,13.793103448275861,0,0,0,0,0,0,0,0,84.4375,75.61666666666667,93.87272727272727,85.15,0,0,0,0,0,0,0,0,1447.9166666666667,2497.3333333333335,2128.060606060606,2251.5833333333335,0,0,0,0,0,0,0,0,0.86875,-0.7922222222222223,0.6796969696969697,-0.155,0,0,0,0,0,0,0,0,0.9145833333333333,-1.2594444444444444,1.4912121212121212,-0.007500000000000016,0,0,0,0,0,0,0,0,4,Balanced Arsenal
672710,"Contreras, Roansy",0,15.789473684210526,49.122807017543856,5.263157894736842,0,0,29.82456140350877,0,0,0,0,0,0,76.75555555555556,94.16071428571429,83.53333333333333,0,0,81.68235294117648,0,0,0,0,0,0,2656,2326.8214285714284,2519.3333333333335,0,0,2520.9411764705883,0,0,0,0,0,0,0.7722222222222223,-0.32607142857142857,0.67,0,0,1.0694117647058823,0,0,0,0,0,0,-1.1111111111111112,1.5632142857142857,0.8766666666666667,0,0,0.11,0,0,0,0,0,3,Power Fastball Pitchers
674072,"Henry, Tommy",13.88888888888889,26.38888888888889,36.11111111111111,5.555555555555555,0,18.055555555555554,0,0,0,0,0,0,83.75,78.42105263157895,89.88461538461539,80.775,0,90.36923076923077,0,0,0,0,0,0,1490,2204.4210526315787,2091.6153846153848,1952.5,0,1961.6923076923076,0,0,0,0,0,0,1.117,-0.8057894736842105,0.7153846153846154,-0.41500000000000004,0,1.1715384615384616,0,0,0,0,0,0,0.358,-0.6947368421052632,1.313076923076923,0.6125,0,0.8376923076923077,0,0,0,0,0,0,4,Balanced Arsenal
675627,"Grove, Michael",0,0,0,49.152542372881356,13.559322033898304,32.20338983050847,0,0,0,5.084745762711865,0,0,0,0,0,86.91724137931034,92.925,96.1,0,0,0,79.6,0,0,0,0,0,2421.206896551724,2399.75,2245.7368421052633,0,0,0,2541.3333333333335,0,0,0,0,0,0.4458620689655172,0.43,-0.8505263157894737,0,0,0,0.71,0,0,0,0,0,-0.0889655172413793,1.0875,1.2305263157894737,0,0,0,-1.3566666666666667,0,0,1,Sinker-Slider Specialists
676083,"Junk, Janson",0,4.761904761904762,41.269841269841265,12.698412698412698,0,22.22222222222222,19.047619047619047,0,0,0,0,0,0,82.93333333333334,94.23461538461538,89.5125,0,93.82857142857144,81.56666666666666,0,0,0,0,0,0,2565,2373.269230769231,2363.25,0,2182.285714285714,2491.9166666666665,0,0,0,0,0,0,0.55,-0.31384615384615383,0.3725,0,-1.085,0.9775,0,0,0,0,0,0,-1.2,1.5638461538461539,0.57375,0,1.0392857142857144,0.1825,0,0,0,0,0,3,Power Fastball Pitchers
676106,"Hancock, Emerson",15.66265060240964,0,49.39759036144578,13.253012048192772,0,21.686746987951807,0,0,0,0,0,0,86.66923076923077,0,93.45121951219512,83.49090909090908,0,93.09444444444445,0,0,0,0,0,0,1859.6923076923076,0,2361.2195121951218,2240.3636363636365,0,2282.5,0,0,0,0,0,0,-1.4153846153846155,0,-1.0148780487804878,0.5445454545454546,0,-1.4361111111111111,0,0,0,0,0,0,0.39076923076923076,0,1.1143902439024391,0.10818181818181818,0,0.6705555555555556,0,0,0,0,0,0,4,Balanced Arsenal
676130,"Buttó, José",18.085106382978726,0,27.659574468085108,27.659574468085108,0,24.46808510638298,2.127659574468085,0,0,0,0,0,85.97058823529412,0,92.92307692307692,83.95384615384616,0,91.91739130434783,82.25,0,0,0,0,0,1838.3529411764705,0,2441.1153846153848,2645.769230769231,0,2238.521739130435,2580,0,0,0,0,0,-0.6223529411764706,0,-0.32269230769230767,0.40307692307692305,0,-1.2278260869565216,0.9199999999999999,0,0,0,0,0,0.30294117647058827,0,1.363846153846154,0.034615384615384624,0,0.8769565217391304,0.2,0,0,0,0,0,4,Balanced Arsenal
676440,"Bibee, Tanner",16.483516483516482,3.296703296703297,40.65934065934066,0,38.46153846153847,0,1.098901098901099,0,0,0,0,0,81.85333333333334,77.86666666666666,94.84324324324324,0,86.54571428571428,0,85.4,0,0,0,0,0,2025.6666666666667,2718,2431.7837837837837,0,2831.3142857142857,0,2804,0,0,0,0,0,-1.1166666666666667,0.8766666666666667,-0.27864864864864863,0,0.6842857142857143,0,1.08,0,0,0,0,0,0.828,-0.88,1.318108108108108,0,0.19485714285714287,0,0.6,0,0,0,0,0,4,Balanced Arsenal
676596,"Fleming, Josh",32.075471698113205,3.7735849056603774,0,0,15.09433962264151,49.056603773584904,0,0,0,0,0,0,82.49411764705883,76.85,0,0,87.5875,90.3,0,0,0,0,0,0,1531.4117647058824,2319,0,0,1868.5,1769.4615384615386,0,0,0,0,0,0,1.1129411764705883,-0.875,0,0,0.5475,1.5607692307692307,0,0,0,0,0,0,-0.06470588235294118,0.21499999999999997,0,0,0.69125,0.21846153846153846,0,0,0,0,0,0,1,Sinker-Slider Specialists
676664,"Sears, JP",19.387755102040817,0,27.55102040816326,7.142857142857142,0,11.224489795918368,34.69387755102041,0,0,0,0,0,84.69473684210527,0,92.36666666666667,79.64285714285714,0,90.33636363636363,78.76176470588236,0,0,0,0,0,1792.2631578947369,0,2095.074074074074,2455.4285714285716,0,1755.4545454545455,2475.5588235294117,0,0,0,0,0,1.7252631578947368,0,1.1607407407407406,-0.6900000000000001,0,1.5081818181818183,-1.0676470588235294,0,0,0,0,0,0.3094736842105263,0,1.3162962962962963,0.7585714285714286,0,0.4309090909090909,0.5697058823529412,0,0,0,0,0,4,Balanced Arsenal
676680,"Cosgrove, Tom",0,0,18.181818181818183,0,0,18.181818181818183,63.63636363636363,0,0,0,0,0,0,0,89.83333333333333,0,0,89.325,76.65,0,0,0,0,0,0,0,2375.5,0,0,2282.4166666666665,2681.4761904761904,0,0,0,0,0,0,0,0.35,0,0,0.9775,-1.6095238095238096,0,0,0,0,0,0,0,0.8483333333333334,0,0,0.2875,0.5771428571428572,0,0,0,0,0,3,Power Fastball Pitchers
676710,"Crawford, Kutter",0,0,34.11764705882353,0,34.11764705882353,0,15.294117647058824,0,10.588235294117647,5.88235294117647,0,0,0,0,92.7448275862069,0,87.59655172413792,0,81.04615384615384,0,82.13333333333333,76.54,0,0,0,0,2434.5862068965516,0,2425.206896551724,0,2264.923076923077,0,1106.888888888889,2073.6,0,0,0,0,-0.5841379310344827,0,0.49448275862068963,0,1.2,0,-0.34444444444444444,0.714,0,0,0,0,1.6879310344827587,0,0.7486206896551724,0,0.15461538461538463,0,0.5755555555555556,-1.286,0,0,3,Power Fastball Pitchers
676775,"Winn, Keaton",0,0,8.75,23.75,0,28.749999999999996,0,0,38.75,0,0,0,0,0,95.07142857142857,87.56842105263158,0,94.06521739130434,0,0,88,0,0,0,0,0,2311.285714285714,2223.1052631578946,0,2288.304347826087,0,0,1569.741935483871,0,0,0,0,0,-0.8714285714285714,0.18,0,-1.3321739130434782,0,0,-1.185483870967742,0,0,0,0,0,1.3257142857142858,0.15789473684210525,0,0.6656521739130434,0,0,0.03129032258064516,0,0,0,3,Power Fastball Pitchers
676962,"Brown, Ben",3.278688524590164,0,52.459016393442624,0,0,0,0,0,0,44.26229508196721,0,0,90.65,0,95.678125,0,0,0,0,0,0,85.72222222222223,0,0,1619.5,0,2201.96875,0,0,0,0,0,0,2238.8888888888887,0,0,-1.195,0,-0.7675,0,0,0,0,0,0,0.16962962962962963,0,0,0.905,0,1.405625,0,0,0,0,0,0,-0.2262962962962963,0,0,4,Balanced Arsenal
676979,"Crochet, Garrett",20.610687022900763,0,51.908396946564885,0,16.030534351145036,0,11.450381679389313,0,0,0,0,0,90.04074074074074,0,96.94705882352942,0,91.51904761904763,0,83.5,0,0,0,0,0,2053,0,2444.6029411764707,0,2490.5714285714284,0,2282.266666666667,0,0,0,0,0,1.3792592592592592,0,0.7480882352941176,0,-0.27476190476190476,0,-1.1526666666666667,0,0,0,0,0,0.7437037037037038,0,1.3719117647058823,0,0.6209523809523809,0,0.05133333333333334,0,0,0,0,0,4,Balanced Arsenal
677944,"Cecconi, Slade",16.666666666666664,0,53.57142857142857,29.761904761904763,0,0,0,0,0,0,0,0,81.03571428571428,0,94.09111111111112,84.544,0,0,0,0,0,0,0,0,1806.5,0,2279.711111111111,2350.84,0,0,0,0,0,0,0,0,-1.1964285714285714,0,-1.2817777777777777,0.252,0,0,0,0,0,0,0,0,0.4064285714285715,0,1.2373333333333334,0.0712,0,0,0,0,0,0,0,0,4,Balanced Arsenal
677960,"Weathers, Ryan",25.287356321839084,0,45.97701149425287,1.1494252873563218,0,4.597701149425287,22.988505747126435,0,0,0,0,0,86.35909090909091,0,95.36,93.9,0,94.05,81.565,0,0,0,0,0,1806.909090909091,0,2353.975,2567,0,2278,2492.9,0,0,0,0,0,1.19,0,1.02975,0.17,0,1.45,-1.1705,0,0,0,0,0,0.39,0,1.31225,0.48,0,0.98,0.027,0,0,0,0,0,4,Balanced Arsenal
679885,"Martinez, Justin",0,0,24.528301886792452,22.641509433962266,0,22.641509433962266,0,0,30.18867924528302,0,0,0,0,0,99.47692307692307,89.13333333333334,0,100.13333333333333,0,0,89.93125,0,0,0,0,0,2229.4615384615386,2314.5833333333335,0,2152.25,0,0,1028.625,0,0,0,0,0,-0.8484615384615385,0.19416666666666668,0,-1.365,0,0,-0.91875,0,0,0,0,0,1.0661538461538462,0.4116666666666667,0,0.6491666666666667,0,0,0.07375000000000001,0,0,0,3,Power Fastball Pitchers
680570,"Rodriguez, Grayson",22.772277227722775,9.900990099009901,49.504950495049506,17.82178217821782,0,0,0,0,0,0,0,0,83.00869565217391,79.64999999999999,96.166,87.60555555555555,0,0,0,0,0,0,0,0,1626.0434782608695,2655,2320.28,2507.722222222222,0,0,0,0,0,0,0,0,-0.9134782608695652,0.7,-0.969,0.4838888888888889,0,0,0,0,0,0,0,0,0.3160869565217391,-0.851,1.3634,0.25166666666666665,0,0,0,0,0,0,0,0,4,Balanced Arsenal
680573,"Woods Richardson, Simeon",26.285714285714285,9.714285714285714,35.42857142857142,28.57142857142857,0,0,0,0,0,0,0,0,82.78695652173913,74.16470588235295,92.70322580645161,87.474,0,0,0,0,0,0,0,0,2198.2391304347825,2616.470588235294,2196.1290322580644,2314.4,0,0,0,0,0,0,0,0,-1.2206521739130434,0.6,-0.48177419354838713,0.4834,0,0,0,0,0,0,0,0,0.9028260869565218,-1.2452941176470589,1.4212903225806452,0.792,0,0,0,0,0,0,0,0,4,Balanced Arsenal
680704,"Sandlin, Nick",0,0,25,28.57142857142857,0,14.285714285714285,0,0,32.142857142857146,0,0,0,0,0,92.52857142857142,80.25,0,92.3625,0,0,85.2388888888889,0,0,0,0,0,2388.4285714285716,2526.0625,0,2186.25,0,0,1642.0555555555557,0,0,0,0,0,-1.0778571428571428,0.89375,0,-1.4125,0,0,-1.1088888888888888,0,0,0,0,0,1.1,0.494375,0,0.22125,0,0,-0.18333333333333335,0,0,0,3,Power Fastball Pitchers
680730,"Parker, Mitchell",0,23.170731707317074,45.1219512195122,2.4390243902439024,0,0,0,0,29.268292682926827,0,0,0,0,80.17894736842105,91.75945945945946,83.05000000000001,0,0,0,0,85.51666666666667,0,0,0,0,2295.157894736842,2184.0810810810813,2354.5,0,0,0,0,1080.2083333333333,0,0,0,0,-0.16631578947368422,0.43162162162162165,-0.825,0,0,0,0,0.8591666666666666,0,0,0,0,-0.5778947368421052,1.5913513513513513,0.355,0,0,0,0,0.6241666666666666,0,0,0,3,Power Fastball Pitchers
680742,"Bowlan, Jonathan",4.411764705882353,13.23529411764706,42.64705882352941,19.11764705882353,0,20.588235294117645,0,0,0,0,0,0,87.93333333333334,84.03333333333333,95.5896551724138,85.95384615384616,0,95.15714285714286,0,0,0,0,0,0,1381.3333333333333,2464.3333333333335,2248.4827586206898,2523.4615384615386,0,2166.285714285714,0,0,0,0,0,0,-1.2266666666666666,1.1488888888888888,-0.6624137931034483,0.20384615384615384,0,-1.0835714285714286,0,0,0,0,0,0,0.42,-0.5144444444444445,1.5644827586206898,0.18461538461538463,0,1.1242857142857143,0,0,0,0,0,0,4,Balanced Arsenal
681190,"Vásquez, Randy",5.555555555555555,29.166666666666668,25,0,16.666666666666664,8.333333333333332,15.277777777777779,0,0,0,0,0,87.85,81.4,94.6,0,88.85,94.56666666666666,81.88181818181818,0,0,0,0,0,2130.5,3107.4285714285716,2357.8888888888887,0,2661.3333333333335,2317,2984.4545454545455,0,0,0,0,0,-1.2825,0.9828571428571429,-0.40055555555555555,0,0.3283333333333333,-0.8283333333333334,1.0527272727272727,0,0,0,0,0,0.29000000000000004,-0.29333333333333333,1.0361111111111112,0,0.5333333333333333,0.8266666666666667,0.11636363636363638,0,0,0,0,0,4,Balanced Arsenal
681293,"Arrighetti, Spencer",0,24.561403508771928,66.66666666666666,0,5.263157894736842,0,3.508771929824561,0,0,0,0,0,0,77.00714285714285,92.78947368421052,0,85.66666666666667,0,79.6,0,0,0,0,0,0,2688.285714285714,2243.842105263158,0,2416.6666666666665,0,2558.5,0,0,0,0,0,0,1.2678571428571428,-0.8589473684210527,0,0.4866666666666667,0,1.5,0,0,0,0,0,0,-0.895,1.4228947368421052,0,0.6799999999999999,0,0.365,0,0,0,0,0,3,Power Fastball Pitchers
681857,"Olson, Reese",22,9,25,26,0,18,0,0,0,0,0,0,86.38636363636364,78.5111111111111,93.648,83.88461538461539,0,94.21666666666667,0,0,0,0,0,0,2091.090909090909,2588.8888888888887,2204.12,2859,0,2127.222222222222,0,0,0,0,0,0,-1.1572727272727272,0.8577777777777778,-0.828,0.5596153846153846,0,-1.5072222222222222,0,0,0,0,0,0,0.13454545454545455,-1.18,1.3092,-0.20192307692307693,0,0.8083333333333333,0,0,0,0,0,0,4,Balanced Arsenal
681867,"Criswell, Cooper",22.88135593220339,0,0,0,19.491525423728813,31.35593220338983,26.27118644067797,0,0,0,0,0,84.05925925925926,0,0,0,84.8,88.31891891891892,75.83870967741936,0,0,0,0,0,1492.148148148148,0,0,0,2236.1304347826085,2046.945945945946,2459,0,0,0,0,0,-1.1633333333333333,0,0,0,0.19782608695652174,-1.402972972972973,1.6338709677419354,0,0,0,0,0,-0.4855555555555556,0,0,0,0.6630434782608696,0.14486486486486488,0.42516129032258065,0,0,0,0,0,1,Sinker-Slider Specialists
681892,"Funderburk, Kody",1.4705882352941175,0,0,0,54.41176470588235,19.11764705882353,25,0,0,0,0,0,87.4,0,0,0,91.16756756756757,92,81.36470588235294,0,0,0,0,0,1741,0,0,0,2306.6486486486488,2220.769230769231,2420.8823529411766,0,0,0,0,0,1.32,0,0,0,-0.23702702702702702,1.2746153846153847,-1.2041176470588235,0,0,0,0,0,0.12,0,0,0,0.8554054054054054,0.6461538461538462,-0.09058823529411765,0,0,0,0,0,1,Sinker-Slider Specialists
681911,"Vesia, Alex",3.7037037037037033,0,70.37037037037037,25.925925925925924,0,0,0,0,0,0,0,0,86.05,0,93.56052631578947,86.80714285714285,0,0,0,0,0,0,0,0,1549.5,0,2439.0789473684213,2397.8571428571427,0,0,0,0,0,0,0,0,0.74,0,0.5313157894736842,-0.5157142857142857,0,0,0,0,0,0,0,0,1.22,0,1.7852631578947369,0.6921428571428572,0,0,0,0,0,0,0,0,4,Balanced Arsenal
682052,"Lopez, Jacob",5.970149253731343,0,50.74626865671642,43.28358208955223,0,0,0,0,0,0,0,0,82.175,0,90.50588235294117,78.23103448275862,0,0,0,0,0,0,0,0,1930.75,0,2134.823529411765,2240.103448275862,0,0,0,0,0,0,0,0,1.3275000000000001,0,1.0952941176470588,-0.5727586206896552,0,0,0,0,0,0,0,0,0.3425,0,0.9997058823529412,-0.07724137931034483,0,0,0,0,0,0,0,0,4,Balanced Arsenal
682243,"Miller, Bryce",0,0,53.74149659863946,6.122448979591836,0,15.646258503401361,12.925170068027212,0,11.564625850340136,0,0,0,0,0,94.99493670886076,87,0,94.61304347826086,81.12631578947368,0,83.59411764705882,0,0,0,0,0,2437.3164556962024,2548.3333333333335,0,2414.8695652173915,2253.3684210526317,0,874.2352941176471,0,0,0,0,0,-0.5327848101265823,0.19777777777777777,0,-1.3856521739130434,1.3631578947368421,0,-0.6776470588235294,0,0,0,0,0,1.5601265822784811,0.10444444444444445,0,0.9417391304347826,-0.5673684210526316,0,-0.11176470588235295,0,0,0,3,Power Fastball Pitchers
682847,"Ortiz, Luis L.",8.823529411764707,0,27.941176470588236,33.82352941176471,11.76470588235294,17.647058823529413,0,0,0,0,0,0,90.43333333333334,0,94.9578947368421,85.14347826086957,90.45,94.33333333333333,0,0,0,0,0,0,1731.3333333333333,0,2286.9473684210525,2439.5652173913045,2481.125,2304.0833333333335,0,0,0,0,0,0,-1.2716666666666667,0,-0.8657894736842106,0.63,-0.07749999999999999,-1.2775,0,0,0,0,0,0,0.25,0,1.0573684210526315,0.11782608695652172,0.6525,0.3466666666666667,0,0,0,0,0,0,4,Balanced Arsenal
682990,"Priester, Quinn",10.714285714285714,14.285714285714285,14.285714285714285,30.952380952380953,0,29.761904761904763,0,0,0,0,0,0,88.28888888888889,80.51666666666667,92.95,86.78846153846153,0,92.712,0,0,0,0,0,0,1495.7777777777778,2632.5,2173.3333333333335,2423.5384615384614,0,2023.84,0,0,0,0,0,0,-1.2766666666666666,0.4508333333333333,-0.5683333333333334,0.3638461538461538,0,-1.2896,0,0,0,0,0,0,0.44222222222222224,-0.725,1.2883333333333333,0.16692307692307692,0,0.4572,0,0,0,0,0,0,4,Balanced Arsenal
683003,"Jones, Jared",21.686746987951807,8.433734939759036,37.34939759036144,32.53012048192771,0,0,0,0,0,0,0,0,88.22222222222223,79.11428571428571,96.7516129032258,88.1,0,0,0,0,0,0,0,0,1688.4444444444443,2662.5714285714284,2500.064516129032,2530.4814814814813,0,0,0,0,0,0,0,0,-0.9255555555555556,0.7814285714285715,-0.6796774193548387,0.37666666666666665,0,0,0,0,0,0,0,0,0.4527777777777778,-1.11,1.425483870967742,0.16962962962962966,0,0,0,0,0,0,0,0,4,Balanced Arsenal
683769,"Gaddis, Hunter",18.75,0,42.1875,39.0625,0,0,0,0,0,0,0,0,80.725,0,95.22222222222223,87.93599999999999,0,0,0,0,0,0,0,0,2256.9166666666665,0,2327.074074074074,2427.68,0,0,0,0,0,0,0,0,-1.5741666666666667,0,-0.45296296296296296,0.4748,0,0,0,0,0,0,0,0,0.7358333333333333,0,1.382962962962963,0.18359999999999999,0,0,0,0,0,0,0,0,4,Balanced Arsenal
684007,"Imanaga, Shota",0,5.681818181818182,45.45454545454545,0,0,3.4090909090909087,7.954545454545454,0,37.5,0,0,0,0,72.48,91.745,0,0,89.43333333333334,82.35714285714286,0,82.97272727272727,0,0,0,0,2457.2,2424.775,0,0,1962,2458.1428571428573,0,1046.3333333333333,0,0,0,0,-0.796,0.88125,0,0,1.34,-0.66,0,1.003030303030303,0,0,0,0,-1.1640000000000001,1.6895,0,0,0.9866666666666666,0.5157142857142857,0,0.6372727272727273,0,0,0,3,Power Fastball Pitchers
684320,"Rodríguez, Yariel",0,16.101694915254235,32.20338983050847,33.05084745762712,0,14.40677966101695,0,0,4.23728813559322,0,0,0,0,77.26842105263158,93.6157894736842,83.44102564102565,0,92.71176470588236,0,0,89.04,0,0,0,0,2711.2631578947367,2428.842105263158,2747.3076923076924,0,2319.0588235294117,0,0,1424.8,0,0,0,0,1.1068421052631578,-0.13421052631578947,0.9010256410256411,0,-1.13,0,0,-1.064,0,0,0,0,-1.045263157894737,1.0223684210526316,0.06820512820512821,0,0.8841176470588236,0,0,0.702,0,0,0,3,Power Fastball Pitchers
686539,"Cronin, Declan",0,0,0,54.21686746987952,0,44.57831325301205,1.2048192771084338,0,0,0,0,0,0,0,0,86.7311111111111,0,93.42162162162163,81.4,0,0,0,0,0,0,0,0,2759.266666666667,0,2548.2972972972975,1700,0,0,0,0,0,0,0,0,0.5246666666666667,0,-1.0556756756756758,0.67,0,0,0,0,0,0,0,0,-0.1491111111111111,0,0.18432432432432433,-0.09,0,0,0,0,0,1,Sinker-Slider Specialists
686563,"Cannon, Jonathan",11.76470588235294,0,3.9215686274509802,0,13.725490196078432,41.17647058823529,29.411764705882355,0,0,0,0,0,85.44166666666666,0,94.7,0,88.74285714285715,92.82619047619048,81.92999999999999,0,0,0,0,0,1589.25,0,2249.75,0,2411.9285714285716,2070.190476190476,2610.366666666667,0,0,0,0,0,-0.8200000000000001,0,-0.6625,0,0.2342857142857143,-1.0371428571428571,1.395,0,0,0,0,0,-0.12833333333333333,0,1.005,0,0.39071428571428574,0.11857142857142856,0.09366666666666666,0,0,0,0,0,4,Balanced Arsenal
